unit_id,cycle,raw_drift,ema_drift,warning_triggered,warning_cycle,lead_time_cycles
1,25,0.5610413729644734,0.3437994356770018,0,152,137
1,42,0.05107780835597794,0.2706190288467458,0,152,137
1,9,0.07483103164147205,0.2216720295454274,0,152,137
1,0,0.5491917450875989,0.30355195843097027,0,152,137
1,10,0.07420513370477169,0.24621525224942062,0,152,137
1,20,0.04886716100492845,0.19687822943829758,0,152,137
1,0,0.5493373975642004,0.2849930214697733,0,152,137
1,0,0.5490062630366485,0.35099633186149204,0,152,137
1,9,0.07283073603882995,0.28145493290582657,0,152,137
1,34,0.039079839700380134,0.22086115960446495,0,152,137
1,20,0.1798338903705693,0.21060434229599104,0,152,137
1,35,0.16985023984432396,0.2004158166830743,0,152,137
1,25,0.6918724608653298,0.32327997772863815,0,152,137
1,10,0.20563439838651734,0.29386858289310797,0,152,137
1,25,0.6919060125093076,0.3933779402971579,0,152,137
1,35,0.16952343328283664,0.33741431354357754,0,152,137
1,41,0.18292140029142562,0.29879108523053954,0,152,137
1,0,0.6818389873972023,0.3945530607722052,0,152,137
1,10,0.20563625376535313,0.3473238590204922,0,152,137
1,42,0.1837683907586765,0.30643499195503826,0,152,137
1,42,0.1825792632923606,0.27547105978936887,0,152,137
1,42,0.18285798323210653,0.2523177906500533,0,152,137
1,35,0.1700725347422198,0.2317564766730949,0,152,137
1,20,0.18009513320705972,0.21884114080658612,0,152,137
1,42,0.18255827500475597,0.20977042435612858,0,152,137
1,35,0.16987627418413515,0.19979688681313024,0,152,137
1,19,0.1796337540191023,0.19475610361462325,0,152,137
1,42,0.18308580591234705,0.1918385291890542,0,152,137
1,24,0.6916626321603709,0.31679455493188335,0,152,137
1,35,0.17015186317831052,0.28013388199349015,0,152,137
1,0,0.6326323490796264,0.3682584987650242,0,152,137
1,41,0.1338807909657233,0.309664071815199,0,152,137
1,25,0.6432472907058315,0.3930598765378571,0,152,137
1,10,0.15747657107025356,0.33416405017095624,0,152,137
1,42,0.13417580817221833,0.2841669896712718,0,152,137
1,10,0.15705080335140187,0.2523879430913043,0,152,137
1,25,0.6422576635330888,0.3498553732017504,0,152,137
1,19,0.13057994617290303,0.29503651644453854,0,152,137
1,10,0.1566531851034693,0.26044068360927125,0,152,137
1,10,0.15655855788665587,0.2344701521786174,0,152,137
1,25,0.6928595973678294,0.3490675134759204,0,152,137
1,35,0.17255358032269402,0.3049390301876138,0,152,137
1,41,0.18501045668554855,0.2749568868120975,0,152,137
1,25,0.6940725557211707,0.3797358040393658,1,152,137
1,25,0.69482497820929,0.45850809758184685,1,152,137
1,42,0.18530214775515136,0.390206610125173,1,152,137
1,19,0.1819313785147033,0.3381378022225555,1,152,137
1,42,0.1855147952160734,0.29998205047093496,1,152,137
1,35,0.17212652501663994,0.2680181691073612,1,152,137
1,25,0.693000640772881,0.3742637870237412,1,152,137
1,0,0.6460121865229406,0.442200886898541,1,152,137
1,10,0.16995153219673992,0.37413854822309073,1,152,137
1,10,0.1689135978191852,0.3228323106221143,1,152,137
1,25,0.6555752374193521,0.4060180423214238,1,152,137
1,0,0.6448193616617444,0.46571837215650397,1,152,137
1,9,0.169684925939562,0.3917100106022685,1,152,137
1,10,0.16917895638832728,0.33607724704878317,1,152,137
1,20,0.14320861843394728,0.28786008989507417,1,152,137
1,35,0.13376775614168365,0.24933700645672655,1,152,137
1,0,0.645000180466024,0.3482527999590509,1,152,137
1,0,0.6904498889780191,0.4338020722137929,1,152,137
1,9,0.21532546380639586,0.37918292011194366,1,152,137
1,25,0.7010327297244239,0.4596453725150637,1,152,137
1,41,0.19141094356217747,0.3925867652768421,1,152,137
1,9,0.21437247180058533,0.34803319190777793,1,152,137
1,20,0.1887878703911504,0.308221861528621,1,152,137
1,0,0.6901970542616667,0.40371565971188245,1,152,137
1,19,0.18852256776736184,0.3499173867257523,1,152,137
1,35,0.1789374817309457,0.30717241047705063,1,152,137
1,42,0.1921931460792122,0.278427594377591,1,152,137
1,35,0.17846979412465544,0.2534381443143571,1,152,137
1,0,0.6896737298271186,0.3624970406925475,1,152,137
1,25,0.7000292885479733,0.446880102656404,1,152,137
1,25,0.7009613412025735,0.5104004122929464,1,152,137
1,42,0.19218619867955117,0.4308468588895976,1,152,137
1,9,0.2150487676018076,0.37689733606765013,1,152,137
1,10,0.21401541305132815,0.3361768553135696,1,152,137
1,35,0.17823013731412005,0.2966901758137072,1,152,137
1,20,0.18849238448746353,0.2696407279821463,1,152,137
1,42,0.19216018780032204,0.25027059293669024,1,152,137
1,10,0.21434981386301588,0.24129039816827166,1,152,137
1,42,0.19102862008489166,0.22872495364742665,1,152,137
1,10,0.2150999565749994,0.22531870437931983,1,152,137
1,25,0.6996600242369876,0.34390403434373673,1,152,137
1,10,0.21511405352519158,0.31170653913910046,1,152,137
1,42,0.1917246846057918,0.2817110755057733,1,152,137
1,0,0.6894653548408018,0.38364964533953044,1,152,137
1,19,0.1883423312675112,0.33482281682152565,1,152,137
1,25,0.7013279639802301,0.42644910361120175,1,152,137
1,42,0.19064013751793513,0.3674968620878851,1,152,137
1,25,0.7040844738245865,0.4516437650220605,1,152,137
1,0,0.6919763775259583,0.511726918148035,1,152,137
1,35,0.18100578737048162,0.42904663545364663,1,152,137
1,42,0.19395264339683632,0.37027313743944407,1,152,137
1,42,0.19404757666209402,0.3262167472451065,1,152,137
1,9,0.2173940621333132,0.2990110759671582,1,152,137
1,35,0.18028611046067225,0.2693298345905367,1,152,137
1,41,0.1931326265413117,0.25028053257823046,1,152,137
1,25,0.7021811348144064,0.3632556831372744,1,152,137
1,0,0.6920221772909225,0.44544730667568644,1,152,137
1,25,0.7022801296135882,0.5096555124101619,1,152,137
1,10,0.21721457225209345,0.43654527737064486,1,152,137
1,35,0.1810720526232749,0.3726769711838024,1,152,137
1,35,0.18085779189736698,0.3247221763621935,1,152,137
1,25,0.7009121202855034,0.41876966234302104,1,152,137
1,42,0.19354127898693754,0.36246256650400016,1,152,137
1,24,0.7012923130897785,0.44717000315044475,1,152,137
1,0,0.6921320310187019,0.508410510117509,1,152,137
1,0,0.6922152132021487,0.554361685888669,1,152,137
1,42,0.19408087403803667,0.46429148292601086,1,152,137
1,20,0.1937345313985641,0.39665224504414914,1,152,137
1,35,0.18339973083221323,0.34333911649116516,1,152,137
1,42,0.1960460832209797,0.30651585817361876,1,152,137
1,35,0.1834512542653405,0.27574970719654923,1,152,137
1,24,0.7036638393705722,0.382728240240055,1,152,137
1,25,0.7032844425837784,0.4628672908259859,1,152,137
1,35,0.1833494463424659,0.3929878297051059,1,152,137
1,42,0.19719049055228427,0.3440384949169005,1,152,137
1,35,0.18312798949411516,0.30381086856120415,1,152,137
1,10,0.22021416789665335,0.28291169339506644,1,152,137
1,34,0.16988056422894895,0.2546539111035371,1,152,137
1,41,0.183645581576663,0.23690182872181856,1,152,137
1,42,0.18399946993415764,0.22367623902490333,1,152,137
1,10,0.20630456603569133,0.21933332077760034,1,152,137
1,42,0.18398373752071676,0.21049592496337943,1,152,137
1,42,0.18373513926918497,0.2038057285398308,1,152,137
1,0,0.6822679457151202,0.3234212828336531,1,152,137
1,25,0.6914426537827679,0.4154266255709318,1,152,137
1,20,0.18006622311719706,0.3565865249574981,1,152,137
1,0,0.6826578834400442,0.4381043645781346,1,152,137
1,35,0.1531218534663024,0.36685873680017655,1,152,137
1,41,0.16713828530153413,0.31692862392551596,1,152,137
1,20,0.1631759350664698,0.2784904517107544,1,152,137
1,0,0.665843086542587,0.37532861041871257,1,152,137
1,41,0.16701270196350934,0.32324963330491174,1,152,137
1,19,0.16353483186692766,0.2833209329454157,1,152,137
1,25,0.6730628799849184,0.3807564197052914,1,152,137
1,35,0.15303220094527575,0.3238253650152875,1,152,137
1,25,0.6734538934554138,0.41123249712531906,1,152,137
1,42,0.16701210215100398,0.3501773983817403,1,152,137
1,35,0.13836467363414257,0.2972242171948409,1,152,137
1,0,0.6508156786964555,0.38562208257024455,1,152,137
1,42,0.1518499177013227,0.32717904135301407,1,152,137
1,19,0.14832356617588385,0.28246517255873155,1,152,137
1,10,0.1754661549241835,0.2557154181500946,1,152,137
1,35,0.13829389667537773,0.22636003778141536,1,152,137
1,35,0.13799390091336028,0.2042685035644016,1,152,137
1,25,0.657152182016663,0.317489423177467,1,152,137
1,25,0.6588021603396759,0.4028176074680192,1,152,137
1,35,0.13844188789592116,0.33672367757499466,1,152,137
1,34,0.13999743164482678,0.28754211609245267,1,152,137
1,41,0.1543785202473455,0.2542512171311759,1,152,137
1,20,0.14983847876578696,0.22814803253982863,1,152,137
1,20,0.15029628115203475,0.20868509469288016,1,152,137
1,35,0.14027673569183846,0.1915830049426197,1,152,137
1,25,0.658927567227595,0.3084191455138635,1,152,137
1,25,0.6575543738678747,0.3957029526023663,1,152,137
1,20,0.15060555769527936,0.3344286038755946,1,152,137
1,0,0.6538231545249389,0.41427724153793066,1,152,137
1,20,0.15069949356563928,0.3483828045448578,1,152,137
1,20,0.18044814475387153,0.30639913959711124,1,152,137
1,0,0.6832223355726305,0.400604938590991,1,152,137
1,25,0.6893392164283607,0.4727885080503334,1,152,137
1,25,0.6895642325851488,0.5269824391840372,1,152,137
1,42,0.1851082485692791,0.4415138915303477,1,152,137
1,10,0.20850413578994967,0.3832614525952482,1,152,137
1,42,0.18536611670264533,0.33378761862209744,1,152,137
1,0,0.6837430346699178,0.42127647263405255,1,152,137
1,10,0.2085639375145379,0.36809833885417387,1,152,137
1,25,0.689668944999643,0.4484909903905412,1,152,137
1,25,0.6912576782160009,0.5091826623469061,1,152,137
1,20,0.1894110610030337,0.429239762010938,1,152,137
1,35,0.17307390296657088,0.3651982972498462,1,152,137
1,0,0.6863655894807175,0.445490120307564,1,152,137
1,35,0.17266922698799148,0.37728489697767087,1,152,137
1,35,0.17311355160851546,0.326242060635382,1,152,137
1,35,0.17292193253779958,0.2879120286109864,1,152,137
1,41,0.18846390367796212,0.2630499973777303,1,152,137
1,0,0.6867552820780137,0.3689763185528012,1,152,137
1,41,0.18875561463508736,0.32392114257337273,1,152,137
1,10,0.21084993956588113,0.2956533418214998,1,152,137
1,25,0.6882269882452974,0.39379675342744924,1,152,137
1,0,0.6865595748307876,0.4669874587782838,1,152,137
1,41,0.1881056964250337,0.39726701818997123,1,152,137
1,25,0.688553359928993,0.4700886036247267,1,152,137
1,41,0.18815703215221452,0.3996057107565987,1,152,137
1,35,0.1732290376208761,0.343011542472668,1,152,137
1,25,0.6871145630114779,0.42903729760737047,1,152,137
1,19,0.18311965629118485,0.36755788727832406,1,152,137
1,41,0.18889383775118823,0.3228918748965401,1,152,137
1,0,0.6982508185510479,0.416731610810167,1,152,137
1,41,0.2001880578989185,0.3625957225823549,1,152,137
1,10,0.6048712964577367,0.42316461605120037,1,152,137
1,25,0.6976345282788661,0.4917820941081168,1,152,137
1,42,0.20043091162240545,0.41894429848668896,1,152,137
1,0,0.6985510032996542,0.4888459746899303,1,152,137
1,10,0.6056162653159467,0.5180385473464344,1,152,137
1,42,0.20093368941265288,0.43876233286298905,1,152,137
1,42,0.20097897631833309,0.3793164937268251,1,152,137
1,20,0.20187238651778347,0.3349554669245647,1,152,137
1,42,0.19542824254444285,0.30007366082953424,1,152,137
1,42,0.1947053914403316,0.2737315934822336,1,152,137
1,35,0.17965381536149438,0.2502121489520488,1,152,137
1,0,0.6935557743800125,0.3610480553090397,1,152,137
1,35,0.17988351290112795,0.31575691970706177,1,152,137
1,0,0.6931069491507323,0.4100944270679794,1,152,137
1,42,0.19645946117593857,0.35668568559496916,1,152,137
1,0,0.6931158815581954,0.4407932345857757,1,152,137
1,10,0.6064631066155125,0.48221070259320986,1,152,137
1,10,0.6063058366660952,0.5132344861114312,1,152,137
1,20,0.20521395723477984,0.4362293538922683,1,152,137
1,42,0.20657525997739137,0.37881583041354905,1,152,137
2,41,0.053111940655604026,0.053111940655604026,0,176,94
2,9,0.05970381157897459,0.05475990838644666,0,176,94
2,42,0.05221302489328578,0.05412318751315644,0,176,94
2,42,0.05262549403347791,0.05374876414323681,0,176,94
2,24,0.5526303127809876,0.17846915130267452,0,176,94
2,10,0.05927027565209898,0.14866943239003064,0,176,94
2,10,0.05849537576459356,0.12612591823367136,0,176,94
2,0,0.5230241138414975,0.2253504671356279,0,176,94
2,0,0.5236196399655378,0.29991776034310536,0,176,94
2,20,0.18596459039418187,0.27142946785587446,0,176,94
2,20,0.18662333237529471,0.2502279339857295,0,176,94
2,10,0.20241815554057188,0.2382754893744401,0,176,94
2,19,0.18668343901104598,0.22537747678359157,0,176,94
2,35,0.18308419999974745,0.21480415758763055,0,176,94
2,35,0.18346670939074916,0.20696979553841022,0,176,94
2,20,0.1866971775738285,0.2019016410472648,0,176,94
2,20,0.18651438656600017,0.19805482742694863,0,176,94
2,35,0.18326737045034117,0.19435796318279674,0,176,94
2,19,0.1861029614474781,0.19229421274896707,0,176,94
2,0,0.6934897453821834,0.31759309590727114,0,176,94
2,0,0.6939020076931783,0.4116703238537479,0,176,94
2,20,0.2118668932462549,0.3617194662018747,0,176,94
2,25,0.7212728474862052,0.45160781152295726,0,176,94
2,35,0.20830675304577811,0.39078254690366243,0,176,94
2,10,0.2282370714946852,0.3501461780514181,0,176,94
2,41,0.2214406317011945,0.31796979146386223,0,176,94
2,34,0.2090457387223172,0.290738778278476,0,176,94
2,42,0.22262117598549475,0.2737093777052307,0,176,94
2,10,0.22797624886563123,0.2622760954953308,0,176,94
2,42,0.21109682374203675,0.2494812775570073,0,176,94
2,10,0.21654739464577819,0.24124780682920002,0,176,94
2,42,0.21046631475304542,0.2335524338101614,0,176,94
2,25,0.7098054522162726,0.3526156884116892,0,176,94
2,0,0.6823698719185168,0.4350542342883962,0,176,94
2,25,0.7096480098214578,0.5037026781716616,0,176,94
2,25,0.7091119109590093,0.5550549863684985,0,176,94
2,25,0.7095436162581211,0.5936771438409041,0,176,94
2,20,0.20050013443554082,0.49538289148956327,0,176,94
2,10,0.21742153798430244,0.4258925531132481,0,176,94
2,0,0.570821431975062,0.46212477282870157,0,176,94
2,10,0.10684332749370193,0.37330441149495164,0,176,94
2,10,0.10713376686897491,0.3067617503384575,0,176,94
2,9,0.10583988312771338,0.2565312835357715,0,176,94
2,42,0.10036433965466278,0.2174895475654943,0,176,94
2,25,0.5990244387263126,0.3128732703556989,0,176,94
2,10,0.1077606219635481,0.2615951082576612,0,176,94
2,0,0.5716636110490617,0.3391122339555113,0,176,94
2,0,0.5712548983838523,0.3971479000625966,0,176,94
2,42,0.10012958420738939,0.3228933210987948,0,176,94
2,41,0.09374278074219833,0.26560568600964574,0,176,94
2,9,0.1006609725801682,0.22436950765227637,0,176,94
2,25,0.5927114729797492,0.3164549989841446,0,176,94
2,35,0.08106386911089586,0.2576072165158324,0,176,94
2,35,0.08132058418431415,0.21353555843295285,0,176,94
2,19,0.08430927748511,0.18122898819599215,0,176,94
2,34,0.08052515267597421,0.1560530293159877,0,176,94
2,35,0.08116282244044264,0.13733047759710143,0,176,94
2,0,0.5651325030215986,0.24428098395322573,0,176,94
2,20,0.08433639171098958,0.2042948358926667,0,176,94
2,42,0.19001875022537,0.2007258144758425,0,176,94
2,24,0.6888407355689622,0.32275454474912246,0,176,94
2,0,0.660937107720497,0.4073001854919661,0,176,94
2,41,0.19022931558077655,0.35303246801416877,0,176,94
2,25,0.689780367586401,0.4372194429072268,0,176,94
2,24,0.6891997026751636,0.5002145078492111,0,176,94
2,0,0.6619279262789276,0.5406428624566402,0,176,94
2,35,0.17754148950249396,0.44986751921810364,0,176,94
2,41,0.18952219906838455,0.3847811891806739,0,176,94
2,0,0.6608980989788104,0.45381041663020805,0,176,94
2,9,0.07412999733618623,0.3588903118067026,0,176,94
2,42,0.06724470233910806,0.285978909439804,0,176,94
2,42,0.06685905080551037,0.23119894478123057,0,176,94
2,42,0.0669199014424706,0.19012918394654058,0,176,94
2,34,0.054095829633187195,0.15612084536820223,0,176,94
2,42,0.06709543018856193,0.13386449157329214,0,176,94
2,24,0.5676944389352392,0.2423219784137789,0,176,94
2,42,0.06685940690687837,0.19845633553705377,0,176,94
2,0,0.5382081332380928,0.28339428496231356,0,176,94
2,35,0.05442917534965515,0.22615300755914897,0,176,94
2,42,0.1297669330358792,0.20205648892833153,0,176,94
2,0,0.6013460534734281,0.30187888006460567,0,176,94
2,10,0.13765035075781062,0.2608217477379069,0,176,94
2,24,0.6288314895608011,0.35282418319363046,0,176,94
2,41,0.13052195668992822,0.2972486265677049,0,176,94
2,41,0.13047005006697557,0.2555539824425226,0,176,94
2,20,0.12091876886567673,0.22189517904831113,0,176,94
2,41,0.13059501675072308,0.1990701384739141,0,176,94
2,25,0.6303454953355223,0.30688897768931617,0,176,94
2,25,0.6295829122446563,0.3875624613281512,0,176,94
2,42,0.18596522465620127,0.33716315216016374,0,176,94
2,20,0.17525217497347503,0.29668540786349157,0,176,94
2,42,0.18494583298307543,0.2687505141433876,0,176,94
2,0,0.6571197677771876,0.3658428275518376,0,176,94
2,20,0.17521193611036515,0.31818510469146954,0,176,94
2,10,0.19225862329621116,0.28670348434265497,0,176,94
2,20,0.17525246167893802,0.2588407286767257,0,176,94
2,25,0.6836702171418133,0.3650481007929976,0,176,94
2,0,0.6557776288883645,0.43773048281683935,0,176,94
2,9,0.1924994693465758,0.37642272944927346,0,176,94
2,20,0.10891603029855801,0.30954605466159457,0,176,94
2,34,0.10487618006859842,0.2583785860133455,0,176,94
2,20,0.10827314726688292,0.22085222632672985,0,176,94
2,20,0.1087172955037277,0.1928184936209793,0,176,94
2,25,0.617164618608687,0.2989050248679062,0,176,94
2,42,0.11812823413845061,0.25371082718554233,0,176,94
2,41,0.11819830988914265,0.21983269786144238,0,176,94
2,9,0.12470310241230657,0.1960502989991584,0,176,94
2,20,0.10803632507897519,0.1740468055191126,0,176,94
2,20,0.10911263691120691,0.15781326336713616,0,176,94
2,0,0.5533535770227039,0.2566983417810281,0,176,94
2,24,0.5815457450602439,0.3379101926008321,0,176,94
2,25,0.5808895415025146,0.3986550298262527,0,176,94
2,35,0.06969373683376137,0.31641470657812987,0,176,94
2,20,0.07325117434730832,0.25562382352042445,0,176,94
2,19,0.07269420080761171,0.20989141784222126,0,176,94
2,42,0.08220734536774807,0.17797039972360296,0,176,94
2,10,0.08872686918880456,0.15565951708990336,0,176,94
2,35,0.06930245337284499,0.13407025116063878,0,176,94
2,25,0.5816928411783691,0.24597589866507136,0,176,94
2,0,0.5418143570365522,0.31993551325794156,0,176,94
2,42,0.07045136125900182,0.25756447525820664,0,176,94
2,20,0.061185883815115985,0.20846982739743397,0,176,94
2,42,0.07059018281989324,0.1739999162530488,0,176,94
2,19,0.06139833424291585,0.14584952075051558,0,176,94
2,25,0.569445532706546,0.25174852373952317,0,176,94
2,10,0.0768911409573201,0.2080341780439724,0,176,94
2,42,0.0704766944816513,0.17364480715339212,0,176,94
2,35,0.05749914291152776,0.14460839109292603,0,176,94
2,41,0.07002024010086118,0.12596135334490982,0,176,94
2,42,0.194242815370941,0.14303171885141763,0,176,94
2,35,0.18035071777861872,0.15236146858321792,0,176,94
2,25,0.6920219502172262,0.28727658899172,0,176,94
2,34,0.18053278424832736,0.2605906378058718,0,176,94
2,42,0.19365127360107784,0.24385579675467334,0,176,94
2,25,0.6915799102092933,0.3557868251183284,0,176,94
2,42,0.19355979108442795,0.31523006660985325,0,176,94
2,34,0.1800520359782638,0.2814355589519559,0,176,94
2,20,0.18406048732883715,0.2570917910461762,0,176,94
2,0,0.664287292600788,0.35889066643482914,0,176,94
2,35,0.18007367610188857,0.314186418851594,0,176,94
2,35,0.18039385960584892,0.28073827904015775,0,176,94
2,35,0.17991671923659158,0.2555328890892662,0,176,94
2,10,0.20002093778475666,0.24165490126313882,0,176,94
2,20,0.18390042992426864,0.22721628342842126,0,176,94
2,41,0.19365672189616906,0.21882639304535823,0,176,94
2,19,0.18268856264617336,0.20979193544556202,0,176,94
2,42,0.1933035086910898,0.20566982875694398,0,176,94
2,0,0.6638237904128931,0.3202083191709313,0,176,94
2,35,0.18039119134661566,0.2852540372148524,0,176,94
2,42,0.19516754906548006,0.2627324151775093,0,176,94
2,0,0.6650495546640822,0.36331170004915253,0,176,94
2,20,0.18592973812320787,0.31896620956766636,0,176,94
2,35,0.182026121264263,0.28473118749181553,0,176,94
2,41,0.19500956350074675,0.26230078149404834,0,176,94
2,24,0.6932102103892711,0.370028138717854,0,176,94
2,34,0.18220763492144468,0.32307301276875167,0,176,94
2,25,0.6935531627581453,0.41569305026610004,0,176,94
2,10,0.20179577683088867,0.3622187319072972,0,176,94
2,0,0.666340297931972,0.4382491234134659,0,176,94
2,20,0.18520606409187784,0.37498835858306884,0,176,94
2,42,0.19445042049141698,0.32985387406015587,0,176,94
2,42,0.194886320616377,0.29611198569921116,0,176,94
2,25,0.6922052190374863,0.39513529403377995,0,176,94
2,20,0.18463733186982337,0.3425108034927908,0,176,94
2,42,0.19489213484419277,0.30560613633064126,0,176,94
2,20,0.18476499779267966,0.2753958516961509,0,176,94
2,25,0.6930131401676167,0.3798001738140173,0,176,94
2,42,0.19477789362089928,0.3335446037657378,0,176,94
2,0,0.6656986763231472,0.41658312190509017,0,176,94
2,20,0.18513156694650335,0.35872023316544344,0,176,94
2,35,0.18193783934858881,0.3145246347112298,0,176,94
2,0,0.6663364967040688,0.40247760020943957,0,176,94
2,41,0.19464863284311495,0.3505203583678584,0,176,94
2,25,0.6917058374706021,0.43581672814354433,0,176,94
2,20,0.18489460363210325,0.3730861970156841,0,176,94
2,42,0.1949227353845088,0.3285453316078903,0,176,94
2,25,0.6925523204978067,0.41954707883036935,1,176,94
